id	compartment	fillcolor	shape	style	type	label
3ocmrs7eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ocmrs7eACP_c[c]
3ocpalm9eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ocpalm9eACP_c[c]
3ocvac11eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ocvac11eACP_c[c]
3odcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3odcoa_c[c]
3oddcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3oddcoa_c[c]
3oddecACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3oddecACP_c[c]
3odecACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3odecACP_c[c]
3ohcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ohcoa_c[c]
3ohdcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ohdcoa_c[c]
3ohexACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ohexACP_c[c]
3ohodcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ohodcoa_c[c]
3omrsACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3omrsACP_c[c]
3oocoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3oocoa_c[c]
3ooctACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ooctACP_c[c]
3ooctdACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ooctdACP_c[c]
3opalmACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	3opalmACP_c[c]
3ophb_c[c]	c	#ffd8bf	ellipse	filled	cpd	3ophb_c[c]
3otdcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	3otdcoa_c[c]
3pg_c[c]	c	#ffd8bf	ellipse	filled	cpd	3pg_c[c]
3php_c[c]	c	#ffd8bf	ellipse	filled	cpd	3php_c[c]
3psme_c[c]	c	#ffd8bf	ellipse	filled	cpd	3psme_c[c]
3sala_c[c]	c	#ffd8bf	ellipse	filled	cpd	3sala_c[c]
3ump_e[e]	e	#ffd8bf	ellipse	filled	cpd	3ump_e[e]
3ump_e[e]	e	#ffd8bf	ellipse	filled	cpd	3ump_e[e]
3ump_p[p]	p	#ffd8bf	ellipse	filled	cpd	3ump_p[p]
42A12BOOXpp	p	#c9fccd	box	filled	rxn	42A12BOOXpp
4HOXPACDtex	p	#c9fccd	box	filled	rxn	4HOXPACDtex
4HTHRS	c	#c9fccd	box	filled	rxn	4HTHRS
4PCP	c	#c9fccd	box	filled	rxn	4PCP
4PCPpp	p	#c9fccd	box	filled	rxn	4PCPpp
4PEPTabcpp	c	#c9fccd	box	filled	rxn	4PEPTabcpp
4PEPTtex	p	#c9fccd	box	filled	rxn	4PEPTtex
4abut_c[c]	c	#ffd8bf	ellipse	filled	cpd	4abut_c[c]
4abut_e[e]	e	#ffd8bf	ellipse	filled	cpd	4abut_e[e]
4abut_e[e]	e	#ffd8bf	ellipse	filled	cpd	4abut_e[e]
4abut_p[p]	p	#ffd8bf	ellipse	filled	cpd	4abut_p[p]
4abutn_c[c]	c	#ffd8bf	ellipse	filled	cpd	4abutn_c[c]
4abz_c[c]	c	#ffd8bf	ellipse	filled	cpd	4abz_c[c]
4adcho_c[c]	c	#ffd8bf	ellipse	filled	cpd	4adcho_c[c]
4ahmmp_c[c]	c	#ffd8bf	ellipse	filled	cpd	4ahmmp_c[c]
4ampm_c[c]	c	#ffd8bf	ellipse	filled	cpd	4ampm_c[c]
4c2me_c[c]	c	#ffd8bf	ellipse	filled	cpd	4c2me_c[c]
4h2opntn_c[c]	c	#ffd8bf	ellipse	filled	cpd	4h2opntn_c[c]
4hba_c[c]	c	#ffd8bf	ellipse	filled	cpd	4hba_c[c]
4hba_c[c]	c	#ffd8bf	ellipse	filled	cpd	4hba_c[c]
4hbz_c[c]	c	#ffd8bf	ellipse	filled	cpd	4hbz_c[c]
4hoxpacd_e[e]	e	#ffd8bf	ellipse	filled	cpd	4hoxpacd_e[e]
4hoxpacd_e[e]	e	#ffd8bf	ellipse	filled	cpd	4hoxpacd_e[e]
4hoxpacd_p[p]	p	#ffd8bf	ellipse	filled	cpd	4hoxpacd_p[p]
4hthr_c[c]	c	#ffd8bf	ellipse	filled	cpd	4hthr_c[c]
4mhetz_c[c]	c	#ffd8bf	ellipse	filled	cpd	4mhetz_c[c]
4mop_c[c]	c	#ffd8bf	ellipse	filled	cpd	4mop_c[c]
4mpetz_c[c]	c	#ffd8bf	ellipse	filled	cpd	4mpetz_c[c]
4pasp_c[c]	c	#ffd8bf	ellipse	filled	cpd	4pasp_c[c]
4per_c[c]	c	#ffd8bf	ellipse	filled	cpd	4per_c[c]
4ppan_c[c]	c	#ffd8bf	ellipse	filled	cpd	4ppan_c[c]
4ppcys_c[c]	c	#ffd8bf	ellipse	filled	cpd	4ppcys_c[c]
4r5au_c[c]	c	#ffd8bf	ellipse	filled	cpd	4r5au_c[c]
5DGLCNR	c	#c9fccd	box	filled	rxn	5DGLCNR
5DGLCNt2rpp	c	#c9fccd	box	filled	rxn	5DGLCNt2rpp
5DGLCNtex	p	#c9fccd	box	filled	rxn	5DGLCNtex
5DOAN	c	#c9fccd	box	filled	rxn	5DOAN
5aizc_c[c]	c	#ffd8bf	ellipse	filled	cpd	5aizc_c[c]
5aop_c[c]	c	#ffd8bf	ellipse	filled	cpd	5aop_c[c]
5aprbu_c[c]	c	#ffd8bf	ellipse	filled	cpd	5aprbu_c[c]
5apru_c[c]	c	#ffd8bf	ellipse	filled	cpd	5apru_c[c]
5caiz_c[c]	c	#ffd8bf	ellipse	filled	cpd	5caiz_c[c]
5dglcn_c[c]	c	#ffd8bf	ellipse	filled	cpd	5dglcn_c[c]
5dglcn_e[e]	e	#ffd8bf	ellipse	filled	cpd	5dglcn_e[e]
5dglcn_e[e]	e	#ffd8bf	ellipse	filled	cpd	5dglcn_e[e]
5dglcn_p[p]	p	#ffd8bf	ellipse	filled	cpd	5dglcn_p[p]
5dh4dglc_c[c]	c	#ffd8bf	ellipse	filled	cpd	5dh4dglc_c[c]
5drib_c[c]	c	#ffd8bf	ellipse	filled	cpd	5drib_c[c]
5drib_c[c]	c	#ffd8bf	ellipse	filled	cpd	5drib_c[c]
5mdr1p_c[c]	c	#ffd8bf	ellipse	filled	cpd	5mdr1p_c[c]
5mdru1p_c[c]	c	#ffd8bf	ellipse	filled	cpd	5mdru1p_c[c]
5mta_c[c]	c	#ffd8bf	ellipse	filled	cpd	5mta_c[c]
5mthf_c[c]	c	#ffd8bf	ellipse	filled	cpd	5mthf_c[c]
5mtr_c[c]	c	#ffd8bf	ellipse	filled	cpd	5mtr_c[c]
5prdmbz_c[c]	c	#ffd8bf	ellipse	filled	cpd	5prdmbz_c[c]
6hmhpt_c[c]	c	#ffd8bf	ellipse	filled	cpd	6hmhpt_c[c]
6hmhptpp_c[c]	c	#ffd8bf	ellipse	filled	cpd	6hmhptpp_c[c]
6pgc_c[c]	c	#ffd8bf	ellipse	filled	cpd	6pgc_c[c]
6pgl_c[c]	c	#ffd8bf	ellipse	filled	cpd	6pgl_c[c]
8aonn_c[c]	c	#ffd8bf	ellipse	filled	cpd	8aonn_c[c]
A5PISO	c	#c9fccd	box	filled	rxn	A5PISO
AACPS1	c	#c9fccd	box	filled	rxn	AACPS1
AACPS2	c	#c9fccd	box	filled	rxn	AACPS2
AACPS3	c	#c9fccd	box	filled	rxn	AACPS3
AACPS4	c	#c9fccd	box	filled	rxn	AACPS4
AACPS5	c	#c9fccd	box	filled	rxn	AACPS5
AACPS6	c	#c9fccd	box	filled	rxn	AACPS6
AACPS7	c	#c9fccd	box	filled	rxn	AACPS7
AACPS8	c	#c9fccd	box	filled	rxn	AACPS8
AACPS9	c	#c9fccd	box	filled	rxn	AACPS9
AACTOOR	c	#c9fccd	box	filled	rxn	AACTOOR
AADDGT	c	#c9fccd	box	filled	rxn	AADDGT
AAMYL	c	#c9fccd	box	filled	rxn	AAMYL
AAMYLpp	p	#c9fccd	box	filled	rxn	AAMYLpp
AB6PGH	c	#c9fccd	box	filled	rxn	AB6PGH
ABTA	c	#c9fccd	box	filled	rxn	ABTA
ABUTD	c	#c9fccd	box	filled	rxn	ABUTD
ABUTt2pp	p	#c9fccd	box	filled	rxn	ABUTt2pp
ABUTtex	p	#c9fccd	box	filled	rxn	ABUTtex
ACACCT	c	#c9fccd	box	filled	rxn	ACACCT
ACACT10	c	#c9fccd	box	filled	rxn	ACACT10
ACACT11	c	#c9fccd	box	filled	rxn	ACACT11
ACACT12	c	#c9fccd	box	filled	rxn	ACACT12
ACACT13	c	#c9fccd	box	filled	rxn	ACACT13
ACACT1r	c	#c9fccd	box	filled	rxn	ACACT1r
ACACT8	c	#c9fccd	box	filled	rxn	ACACT8
ACACT8r	c	#c9fccd	box	filled	rxn	ACACT8r
ACACT9	c	#c9fccd	box	filled	rxn	ACACT9
ACACt2pp	c	#c9fccd	box	filled	rxn	ACACt2pp
ACACtex	p	#c9fccd	box	filled	rxn	ACACtex
ACALD	c	#c9fccd	box	filled	rxn	ACALD
ACALDtex	p	#c9fccd	box	filled	rxn	ACALDtex
ACALDtpp	c	#c9fccd	box	filled	rxn	ACALDtpp
ACANTHAT	c	#c9fccd	box	filled	rxn	ACANTHAT
ACBIPGT	c	#c9fccd	box	filled	rxn	ACBIPGT
ACCOAC	c	#c9fccd	box	filled	rxn	ACCOAC
ACCOAL	c	#c9fccd	box	filled	rxn	ACCOAL
ACGAL1PPpp	p	#c9fccd	box	filled	rxn	ACGAL1PPpp
ACGAL1Ptex	p	#c9fccd	box	filled	rxn	ACGAL1Ptex
ACGALtex	p	#c9fccd	box	filled	rxn	ACGALtex
ACGAM1PPpp	p	#c9fccd	box	filled	rxn	ACGAM1PPpp
ACGAM1Ptex	p	#c9fccd	box	filled	rxn	ACGAM1Ptex
ACGAMK	c	#c9fccd	box	filled	rxn	ACGAMK
ACGAMT	c	#c9fccd	box	filled	rxn	ACGAMT
ACGAptspp	c	#c9fccd	box	filled	rxn	ACGAptspp
ACGAtex	p	#c9fccd	box	filled	rxn	ACGAtex
ACGK	c	#c9fccd	box	filled	rxn	ACGK
ACGS	c	#c9fccd	box	filled	rxn	ACGS
ACHBS	c	#c9fccd	box	filled	rxn	ACHBS
ACKr	c	#c9fccd	box	filled	rxn	ACKr
ACLS	c	#c9fccd	box	filled	rxn	ACLS
ACM6PH	c	#c9fccd	box	filled	rxn	ACM6PH
ACMAMUT	c	#c9fccd	box	filled	rxn	ACMAMUT
ACMANAptspp	c	#c9fccd	box	filled	rxn	ACMANAptspp
ACMANAtex	p	#c9fccd	box	filled	rxn	ACMANAtex
ACMUMptspp	c	#c9fccd	box	filled	rxn	ACMUMptspp
ACMUMtex	p	#c9fccd	box	filled	rxn	ACMUMtex
ACNAMt2pp	c	#c9fccd	box	filled	rxn	ACNAMt2pp
ACNAMtex	p	#c9fccd	box	filled	rxn	ACNAMtex
ACNML	c	#c9fccd	box	filled	rxn	ACNML
ACOAD1f	c	#c9fccd	box	filled	rxn	ACOAD1f
ACOAD2f	c	#c9fccd	box	filled	rxn	ACOAD2f
ACOAD3f	c	#c9fccd	box	filled	rxn	ACOAD3f
ACOAD4f	c	#c9fccd	box	filled	rxn	ACOAD4f
ACOAD5f	c	#c9fccd	box	filled	rxn	ACOAD5f
ACOAD6f	c	#c9fccd	box	filled	rxn	ACOAD6f
ACOAD7f	c	#c9fccd	box	filled	rxn	ACOAD7f
ACOAD8f	c	#c9fccd	box	filled	rxn	ACOAD8f
ACOATA	c	#c9fccd	box	filled	rxn	ACOATA
ACODA	c	#c9fccd	box	filled	rxn	ACODA
ACOLIPAtex	e	#c9fccd	box	filled	rxn	ACOLIPAtex
ACONIs	c	#c9fccd	box	filled	rxn	ACONIs
ACONMT	c	#c9fccd	box	filled	rxn	ACONMT
ACONTa	c	#c9fccd	box	filled	rxn	ACONTa
ACONTb	c	#c9fccd	box	filled	rxn	ACONTb
ACOTA	c	#c9fccd	box	filled	rxn	ACOTA
ACPS1	c	#c9fccd	box	filled	rxn	ACPS1
ACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	ACP_c[c]
ACS	c	#c9fccd	box	filled	rxn	ACS
ACSERtex	p	#c9fccd	box	filled	rxn	ACSERtex
ACSERtpp	p	#c9fccd	box	filled	rxn	ACSERtpp
ACt2rpp	c	#c9fccd	box	filled	rxn	ACt2rpp
ACt4pp	c	#c9fccd	box	filled	rxn	ACt4pp
ACtex	p	#c9fccd	box	filled	rxn	ACtex
ADA	c	#c9fccd	box	filled	rxn	ADA
ADCL	c	#c9fccd	box	filled	rxn	ADCL
ADCS	c	#c9fccd	box	filled	rxn	ADCS
ADD	c	#c9fccd	box	filled	rxn	ADD
ADEt2rpp	c	#c9fccd	box	filled	rxn	ADEt2rpp
ADEtex	p	#c9fccd	box	filled	rxn	ADEtex
ADK1	c	#c9fccd	box	filled	rxn	ADK1
ADK3	c	#c9fccd	box	filled	rxn	ADK3
ADK4	c	#c9fccd	box	filled	rxn	ADK4
ADMDC	c	#c9fccd	box	filled	rxn	ADMDC
ADNCYC	c	#c9fccd	box	filled	rxn	ADNCYC
ADNK1	c	#c9fccd	box	filled	rxn	ADNK1
ADNUC	c	#c9fccd	box	filled	rxn	ADNUC
ADNt2pp_copy1	c	#c9fccd	box	filled	rxn	ADNt2pp_copy1
ADNt2pp_copy2	c	#c9fccd	box	filled	rxn	ADNt2pp_copy2
ADNtex	p	#c9fccd	box	filled	rxn	ADNtex
ADOCBIK	c	#c9fccd	box	filled	rxn	ADOCBIK
ADOCBLS	c	#c9fccd	box	filled	rxn	ADOCBLS
ADOCBLabcpp	c	#c9fccd	box	filled	rxn	ADOCBLabcpp
ADOCBLtonex	p	#c9fccd	box	filled	rxn	ADOCBLtonex
ADPRDP	c	#c9fccd	box	filled	rxn	ADPRDP
ADPT	c	#c9fccd	box	filled	rxn	ADPT
ADSK	c	#c9fccd	box	filled	rxn	ADSK
ADSL1r	c	#c9fccd	box	filled	rxn	ADSL1r
ADSL2r	c	#c9fccd	box	filled	rxn	ADSL2r
ADSS	c	#c9fccd	box	filled	rxn	ADSS
AGDC	c	#c9fccd	box	filled	rxn	AGDC
AGM3PA	c	#c9fccd	box	filled	rxn	AGM3PA
AGM3PApp	p	#c9fccd	box	filled	rxn	AGM3PApp
AGM3PH	c	#c9fccd	box	filled	rxn	AGM3PH
AGM3Pt2pp	c	#c9fccd	box	filled	rxn	AGM3Pt2pp
AGM4PA	c	#c9fccd	box	filled	rxn	AGM4PA
AGM4PApp	p	#c9fccd	box	filled	rxn	AGM4PApp
AGM4PCP	c	#c9fccd	box	filled	rxn	AGM4PCP
AGM4PCPpp	p	#c9fccd	box	filled	rxn	AGM4PCPpp
AGM4PH	c	#c9fccd	box	filled	rxn	AGM4PH
AGM4Pt2pp	c	#c9fccd	box	filled	rxn	AGM4Pt2pp
AGMH	c	#c9fccd	box	filled	rxn	AGMH
AGMHE	c	#c9fccd	box	filled	rxn	AGMHE
AGMT	c	#c9fccd	box	filled	rxn	AGMT
AGMt2pp	c	#c9fccd	box	filled	rxn	AGMt2pp
AGMtex	p	#c9fccd	box	filled	rxn	AGMtex
AGPAT120	c	#c9fccd	box	filled	rxn	AGPAT120
AGPAT140	c	#c9fccd	box	filled	rxn	AGPAT140
AGPAT141	c	#c9fccd	box	filled	rxn	AGPAT141
AGPAT160	c	#c9fccd	box	filled	rxn	AGPAT160
AGPAT161	c	#c9fccd	box	filled	rxn	AGPAT161
AGPAT180	c	#c9fccd	box	filled	rxn	AGPAT180
AGPAT181	c	#c9fccd	box	filled	rxn	AGPAT181
AGPR	c	#c9fccd	box	filled	rxn	AGPR
AHCYSNS	c	#c9fccd	box	filled	rxn	AHCYSNS
AICART	c	#c9fccd	box	filled	rxn	AICART
AIRC2	c	#c9fccd	box	filled	rxn	AIRC2
AIRC3	c	#c9fccd	box	filled	rxn	AIRC3
AKGDH	c	#c9fccd	box	filled	rxn	AKGDH
AKGt2rpp	c	#c9fccd	box	filled	rxn	AKGt2rpp
AKGtex	p	#c9fccd	box	filled	rxn	AKGtex
ALAALAD	c	#c9fccd	box	filled	rxn	ALAALAD
ALAALAabcpp	c	#c9fccd	box	filled	rxn	ALAALAabcpp
ALAALAr	c	#c9fccd	box	filled	rxn	ALAALAr
ALAALAtex	p	#c9fccd	box	filled	rxn	ALAALAtex
ALAGLUE	c	#c9fccd	box	filled	rxn	ALAGLUE
ALAR	c	#c9fccd	box	filled	rxn	ALAR
ALATA_D2	c	#c9fccd	box	filled	rxn	ALATA_D2
ALATA_L	c	#c9fccd	box	filled	rxn	ALATA_L
ALATA_L2	c	#c9fccd	box	filled	rxn	ALATA_L2
ALATRS	c	#c9fccd	box	filled	rxn	ALATRS
ALAabcpp	c	#c9fccd	box	filled	rxn	ALAabcpp
ALAt2pp	c	#c9fccd	box	filled	rxn	ALAt2pp
ALAt4pp	c	#c9fccd	box	filled	rxn	ALAt4pp
ALAtex	p	#c9fccd	box	filled	rxn	ALAtex
ALCD19	c	#c9fccd	box	filled	rxn	ALCD19
ALCD2x	c	#c9fccd	box	filled	rxn	ALCD2x
ALDD19xr	c	#c9fccd	box	filled	rxn	ALDD19xr
ALDD2x	c	#c9fccd	box	filled	rxn	ALDD2x
ALDD2y	c	#c9fccd	box	filled	rxn	ALDD2y
ALDD3y	c	#c9fccd	box	filled	rxn	ALDD3y
ALDD4	c	#c9fccd	box	filled	rxn	ALDD4
ALLK	c	#c9fccd	box	filled	rxn	ALLK
ALLPI	c	#c9fccd	box	filled	rxn	ALLPI
ALLTAMH	c	#c9fccd	box	filled	rxn	ALLTAMH
ALLTN	c	#c9fccd	box	filled	rxn	ALLTN
ALLTNt2rpp	c	#c9fccd	box	filled	rxn	ALLTNt2rpp
ALLTNtex	p	#c9fccd	box	filled	rxn	ALLTNtex
ALLULPE	c	#c9fccd	box	filled	rxn	ALLULPE
ALLabcpp	c	#c9fccd	box	filled	rxn	ALLabcpp
ALLtex	p	#c9fccd	box	filled	rxn	ALLtex
ALPATE160pp	p	#c9fccd	box	filled	rxn	ALPATE160pp
ALPATG160pp	p	#c9fccd	box	filled	rxn	ALPATG160pp
ALR2	c	#c9fccd	box	filled	rxn	ALR2
ALR4x	c	#c9fccd	box	filled	rxn	ALR4x
ALTRH	c	#c9fccd	box	filled	rxn	ALTRH
AM3PA	c	#c9fccd	box	filled	rxn	AM3PA
AM4PA	c	#c9fccd	box	filled	rxn	AM4PA
AM4PCP	c	#c9fccd	box	filled	rxn	AM4PCP
AMALT1	c	#c9fccd	box	filled	rxn	AMALT1
AMALT2	c	#c9fccd	box	filled	rxn	AMALT2
AMALT3	c	#c9fccd	box	filled	rxn	AMALT3
AMALT4	c	#c9fccd	box	filled	rxn	AMALT4
AMANAPEr	c	#c9fccd	box	filled	rxn	AMANAPEr
AMANK	c	#c9fccd	box	filled	rxn	AMANK
AMAOTr	c	#c9fccd	box	filled	rxn	AMAOTr
AMMQLT8	c	#c9fccd	box	filled	rxn	AMMQLT8
AMPMS2	c	#c9fccd	box	filled	rxn	AMPMS2
AMPN	c	#c9fccd	box	filled	rxn	AMPN
AMPTASECG	c	#c9fccd	box	filled	rxn	AMPTASECG
AMPTASEPG	c	#c9fccd	box	filled	rxn	AMPTASEPG
AMPtex	p	#c9fccd	box	filled	rxn	AMPtex
ANHGMtex	p	#c9fccd	box	filled	rxn	ANHGMtex
ANHMK	c	#c9fccd	box	filled	rxn	ANHMK
ANPRT	c	#c9fccd	box	filled	rxn	ANPRT
ANS	c	#c9fccd	box	filled	rxn	ANS
AOBUTDs	c	#c9fccd	box	filled	rxn	AOBUTDs
AOXSr	c	#c9fccd	box	filled	rxn	AOXSr
AP4AH	c	#c9fccd	box	filled	rxn	AP4AH
AP5AH	c	#c9fccd	box	filled	rxn	AP5AH
APRAUR	c	#c9fccd	box	filled	rxn	APRAUR
ARAI	c	#c9fccd	box	filled	rxn	ARAI
ARBTNR1	c	#c9fccd	box	filled	rxn	ARBTNR1
ARBTNR2	c	#c9fccd	box	filled	rxn	ARBTNR2
ARBTNR3	c	#c9fccd	box	filled	rxn	ARBTNR3
ARBTNabcpp	c	#c9fccd	box	filled	rxn	ARBTNabcpp
ARBTNexs	e	#c9fccd	box	filled	rxn	ARBTNexs
ARBTNtex	e	#c9fccd	box	filled	rxn	ARBTNtex
ARBTNtonex	p	#c9fccd	box	filled	rxn	ARBTNtonex
ARBTNtpp	p	#c9fccd	box	filled	rxn	ARBTNtpp
ARBabcpp	c	#c9fccd	box	filled	rxn	ARBabcpp
ARBt2rpp	p	#c9fccd	box	filled	rxn	ARBt2rpp
ARBt3ipp	p	#c9fccd	box	filled	rxn	ARBt3ipp
ARBtex	p	#c9fccd	box	filled	rxn	ARBtex
ARGAGMt7pp	p	#c9fccd	box	filled	rxn	ARGAGMt7pp
ARGDC	c	#c9fccd	box	filled	rxn	ARGDC
ARGDCpp	p	#c9fccd	box	filled	rxn	ARGDCpp
ARGORNt7pp	p	#c9fccd	box	filled	rxn	ARGORNt7pp
ARGSL	c	#c9fccd	box	filled	rxn	ARGSL
ARGSS	c	#c9fccd	box	filled	rxn	ARGSS
ARGTRS	c	#c9fccd	box	filled	rxn	ARGTRS
ARGabcpp	c	#c9fccd	box	filled	rxn	ARGabcpp
ARGt3pp	p	#c9fccd	box	filled	rxn	ARGt3pp
ARGtex	p	#c9fccd	box	filled	rxn	ARGtex
ASAD	c	#c9fccd	box	filled	rxn	ASAD
ASCBPL	c	#c9fccd	box	filled	rxn	ASCBPL
ASCBptspp	c	#c9fccd	box	filled	rxn	ASCBptspp
ASCBtex	p	#c9fccd	box	filled	rxn	ASCBtex
ASNN	c	#c9fccd	box	filled	rxn	ASNN
ASNNpp	p	#c9fccd	box	filled	rxn	ASNNpp
ASNS1	c	#c9fccd	box	filled	rxn	ASNS1
ASNS2	c	#c9fccd	box	filled	rxn	ASNS2
ASNTRS	c	#c9fccd	box	filled	rxn	ASNTRS
ASNabcpp	c	#c9fccd	box	filled	rxn	ASNabcpp
ASNt2rpp	c	#c9fccd	box	filled	rxn	ASNt2rpp
ASNtex	p	#c9fccd	box	filled	rxn	ASNtex
ASO3t8pp	c	#c9fccd	box	filled	rxn	ASO3t8pp
ASP1DC	c	#c9fccd	box	filled	rxn	ASP1DC
ASPCT	c	#c9fccd	box	filled	rxn	ASPCT
ASPK	c	#c9fccd	box	filled	rxn	ASPK
ASPO3	c	#c9fccd	box	filled	rxn	ASPO3
ASPO4	c	#c9fccd	box	filled	rxn	ASPO4
ASPO5	c	#c9fccd	box	filled	rxn	ASPO5
ASPO6	c	#c9fccd	box	filled	rxn	ASPO6
ASPT	c	#c9fccd	box	filled	rxn	ASPT
ASPTA	c	#c9fccd	box	filled	rxn	ASPTA
ASPTRS	c	#c9fccd	box	filled	rxn	ASPTRS
ASPabcpp	c	#c9fccd	box	filled	rxn	ASPabcpp
ASPt2_2pp	c	#c9fccd	box	filled	rxn	ASPt2_2pp
ASPt2_3pp	c	#c9fccd	box	filled	rxn	ASPt2_3pp
ASPt2pp	c	#c9fccd	box	filled	rxn	ASPt2pp
ASPtex	p	#c9fccd	box	filled	rxn	ASPtex
ASR	c	#c9fccd	box	filled	rxn	ASR
AST	c	#c9fccd	box	filled	rxn	AST
ATHRDHr	c	#c9fccd	box	filled	rxn	ATHRDHr
ATPHs	c	#c9fccd	box	filled	rxn	ATPHs
ATPM	c	#c9fccd	box	filled	rxn	ATPM
ATPPRT	c	#c9fccd	box	filled	rxn	ATPPRT
ATPS4rpp	c	#c9fccd	box	filled	rxn	ATPS4rpp
BALAt2pp	c	#c9fccd	box	filled	rxn	BALAt2pp
BALAtex	p	#c9fccd	box	filled	rxn	BALAtex
BETALDHx	c	#c9fccd	box	filled	rxn	BETALDHx
BETALDHy	c	#c9fccd	box	filled	rxn	BETALDHy
BIOMASS_Ec_iAF1260_core_59p81M_1	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_10	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_11	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_12	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_13	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_14	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_15	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_16	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_17	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_18	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_19	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_2	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_20	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_21	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_22	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_23	e	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_24	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_25	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_26	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_27	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_28	p	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_29	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_3	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_30	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_31	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_32	p	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
BIOMASS_Ec_iAF1260_core_59p81M_33	c	#b3fcb8	box	filled	bio_rxn	BIOMASS_Ec_iAF1260_core_59p81M
